0.7328,0.02694016
0.8024,0.02231424
0.806,0.029092
0.8392,0.01006336
0.8844,0.01054864
0.8572,0.00912016
0.8956,0.00962064
0.9052,0.00980496
0.868,0.008976
0.8504,0.00944384
0.86,0.0084
0.864,0.010304
0.8732,0.01023376
0.872,0.009216
0.86,0.0084
0.868,0.008976
0.872,0.009216
0.86,0.0084
0.864,0.008704
0.88,0.0096
0.888,0.009856
0.84,0.0064
0.86,0.0084
0.86,0.0084
